,dhi,dirhi,pressure,temp_air,v_wind,z0
2010-02-27 21:00:00+01:00,0.0,0.0,98989.4,274288,5.8947,0.15
2010-02-27 22:00:00+01:00,0.0,0.0,98905.0,274253,6.03839,0.15
2010-02-27 23:00:00+01:00,0.0,0.0,98812.2,274087,5.7683,0.15
2010-02-28 00:00:00+01:00,0.0,0.0,98739.4,274064,6.07136,0.15
2010-02-28 01:00:00+01:00,0.0,0.0,98661.4,274063,5.44172,0.15
2010-02-28 02:00:00+01:00,0.0,0.0,98581.2,274034,5.77706,0.15
2010-02-28 03:00:00+01:00,0.0,0.0,98460.4,274.03,5347,0.15
2010-02-28 04:00:00+01:00,1.24088e-08,0.0,98269.6,273936,5.90481,0.15
2010-02-28 05:00:00+01:00,2.96012e-07,0.0,98128.1,274.01,7.0619,0.15
2010-02-28 06:00:00+01:00,0.746867,1.77208e-05,98051.0,274.22,6.57103,0.15
2010-02-28 07:00:00+01:00,19344,0.000572081,97983.9,274241,6.96949,0.15
2010-02-28 08:00:00+01:00,52.2524,0.00378501,97923.2,274978,6.52796,0.15
2010-02-28 09:00:00+01:00,58.7682,3.68236e-05,97838.7,275432,6.86038,0.15
2010-02-28 10:00:00+01:00,72.1789,0.141811,97715.4,276118,7.52664,0.15
2010-02-28 11:00:00+01:00,173009,5.96998,97676.5,278286,8.79434,0.15
2010-02-28 12:00:00+01:00,238947,68.2889,97673.2,280906,9.21641,0.15
2010-02-28 13:00:00+01:00,203385,145232,97672.0,281876,10.4763,0.15
2010-02-28 14:00:00+01:00,133833,194449,97692.8,281977,11.18618,0.15
2010-02-28 15:00:00+01:00,109081,110.61,97663.3,281274,10.19701,0.15
2010-02-28 16:00:00+01:00,62.4955,45542,97643.6,280284,11.23658,0.15
2010-02-28 17:00:00+01:00,14.2374,0.802013,97599.1,279224,11.97052,0.15
2010-02-28 18:00:00+01:00,4.08411e-07,0.0,97560.3,278657,13.2301,0.15
2010-02-28 19:00:00+01:00,3.57695e-07,0.0,97572.5,278395,14.8495,0.15
2010-02-28 20:00:00+01:00,2.26672e-07,0.0,97642.1,278139,16.0282,0.15
2010-02-28 21:00:00+01:00,0.0,0.0,97720.8,277339,16.3901,0.15
2010-02-28 22:00:00+01:00,0.0,0.0,97803.9,276649,16.5163,0.15
2010-02-28 23:00:00+01:00,0.0,0.0,97920.1,276213,15432,0.15
2010-03-01 00:00:00+01:00,0.0,0.0,98043.4,275907,16.0903,0.15
2010-03-01 01:00:00+01:00,0.0,0.0,98166.8,275607,15.6913,0.15
2010-03-01 02:00:00+01:00,0.0,0.0,98297.1,275349,15.9455,0.15
2010-03-01 03:00:00+01:00,0.0,0.0,98418.5,275163,15.5871,0.15
2010-03-01 04:00:00+01:00,1.12474e-08,0.0,98544.5,274926,15.4903,0.15
2010-03-01 05:00:00+01:00,2.70333e-07,0.0,98658.6,274651,15.0828,0.15
2010-03-01 06:00:00+01:00,0.729562,4.75218e-08,98759.5,274382,14.3702,0.15
2010-03-01 07:00:00+01:00,19.9038,0.013868,98850.2,274271,14.2402,0.15
2010-03-01 08:00:00+01:00,77.2628,0.399463,98957.1,274518,14.1756,0.15
2010-03-01 09:00:00+01:00,130.92,1.89406,99072.7,274956,13.6862,0.15
2010-03-01 10:00:00+01:00,151925,0.967189,99198.6,275362,13.1742,0.15
2010-03-01 11:00:00+01:00,108417,0.0123301,99318.5,275389,13.0151,0.15
2010-03-01 12:00:00+01:00,105264,0.00621728,99424.0,275534,12.34016,0.15
2010-03-01 13:00:00+01:00,94.7989,0.0098276,99529.3,275715,12.20269,0.15
2010-03-01 14:00:00+01:00,95.8747,0.0696414,99643.6,275888,11.4114,0.15
2010-03-01 15:00:00+01:00,60.2847,6.33998e-05,99750.3,275787,10.90374,0.15
2010-03-01 16:00:00+01:00,21.9258,5.35371e-07,99885.6,275463,10.4459,0.15
2010-03-01 17:00:00+01:00,4.99914,1.15472e-08,100005.0,274983,9.80647,0.15
2010-03-01 18:00:00+01:00,3.92828e-07,0.0,100091.0,273906,8.94861,0.15
2010-03-01 19:00:00+01:00,3.99757e-07,0.0,100138.0,273807,8.74254,0.15
2010-03-01 20:00:00+01:00,3.94216e-07,0.0,100200.0,273673,9.45695,0.15
2010-03-01 21:00:00+01:00,0.0,0.0,100271.0,273399,8.52638,0.15
2010-03-01 22:00:00+01:00,0.0,0.0,100344.0,273074,8.27817,0.15
2010-03-01 23:00:00+01:00,0.0,0.0,100418.0,272883,8.63093,0.15
2010-03-02 00:00:00+01:00,0.0,0.0,100493.0,272712,8.47037,0.15
2010-03-02 01:00:00+01:00,0.0,0.0,100569.0,272538,8.27613,0.15
2010-03-02 02:00:00+01:00,0.0,0.0,100632.0,272351,8.27386,0.15
2010-03-02 03:00:00+01:00,0.0,0.0,100710.0,272.14,7.8823,0.15
2010-03-02 04:00:00+01:00,1.76582e-08,0.0,100794.0,271919,7.45711,0.15
2010-03-02 05:00:00+01:00,4.23792e-07,0.0,100872.0,271672,7.77306,0.15
2010-03-02 06:00:00+01:00,1.09144,0.245512,100950.0,271348,7.91092,0.15
2010-03-02 07:00:00+01:00,28.3624,8.22775,101027.0,271289,8.72602,0.15
2010-03-02 08:00:00+01:00,81.7752,60.9953,101087.0,271912,9.89795,0.15
2010-03-02 09:00:00+01:00,164454,43.7118,101124.0,272.75,9.31487,0.15
2010-03-02 10:00:00+01:00,187463,147037,101140.0,273702,9.20566,0.15
2010-03-02 11:00:00+01:00,224124,122.86,101157.0,274703,9.48414,0.15
2010-03-02 12:00:00+01:00,234924,14855,101174.0,274793,8.49733,0.15
2010-03-02 13:00:00+01:00,220826,23.3887,101203.0,274841,8.25001,0.15
2010-03-02 14:00:00+01:00,158793,3.1716,101245.0,274711,8.27381,0.15
2010-03-02 15:00:00+01:00,118743,1.58925,101294.0,274681,8.92785,0.15
2010-03-02 16:00:00+01:00,53.1844,0.00209095,101324.0,274259,8.44061,0.15
2010-03-02 17:00:00+01:00,9.24055,1.5378e-10,101339.0,273.77,8.12449,0.15
2010-03-02 18:00:00+01:00,1.0601e-07,0.0,101342.0,273601,8.28317,0.15
2010-03-02 19:00:00+01:00,1.8489e-07,0.0,101345.0,273589,8.39783,0.15
2010-03-02 20:00:00+01:00,2.25915e-07,0.0,101333.0,273606,8.49762,0.15
2010-03-02 21:00:00+01:00,0.0,0.0,101308.0,273578,8.08694,0.15
2010-03-02 22:00:00+01:00,0.0,0.0,101289.0,273546,8.07459,0.15
2010-03-02 23:00:00+01:00,0.0,0.0,101269.0,273328,8.28991,0.15
2010-03-03 00:00:00+01:00,0.0,0.0,101277.0,273281,9.42818,0.15
2010-03-03 01:00:00+01:00,0.0,0.0,101338.0,273236,9.39079,0.15
2010-03-03 02:00:00+01:00,0.0,0.0,101414.0,272998,8.98151,0.15
2010-03-03 03:00:00+01:00,0.0,0.0,101410.0,272868,8.35092,0.15
2010-03-03 04:00:00+01:00,1.5439e-08,0.0,101403.0,272361,8.0001,0.15
2010-03-03 05:00:00+01:00,3.72901e-07,0.0,101408.0,272094,8.45634,0.15
2010-03-03 06:00:00+01:00,1.18572,0.305229,101412.0,271522,8.05584,0.15
2010-03-03 07:00:00+01:00,30.2289,10.5419,101384.0,271357,7.5478,0.15
2010-03-03 08:00:00+01:00,72.7791,87.5132,101327.0,271858,7.67303,0.15
2010-03-03 09:00:00+01:00,115322,155623,101278.0,272715,7.85637,0.15
2010-03-03 10:00:00+01:00,142023,143934,101231.0,273053,8.25437,0.15
2010-03-03 11:00:00+01:00,153555,275759,101172.0,274905,7.90302,0.15
2010-03-03 12:00:00+01:00,124963,356814,101135.0,275566,8.91199,0.15
2010-03-03 13:00:00+01:00,119263,309361,101122.0,275925,8.84216,0.15
2010-03-03 14:00:00+01:00,108284,233356,101103.0,275783,8.67198,0.15
2010-03-03 15:00:00+01:00,95177,129598,101069.0,275252,8.04599,0.15
2010-03-03 16:00:00+01:00,61.9567,51484,101069.0,274.22,6.68762,0.15
2010-03-03 17:00:00+01:00,18.9707,2.36527,101098.0,273543,5.52296,0.15
2010-03-03 18:00:00+01:00,4.0766e-07,0.0,101121.0,273162,5.69009,0.15
2010-03-03 19:00:00+01:00,4.23732e-07,0.0,101104.0,272484,5.53673,0.15
2010-03-03 20:00:00+01:00,4.17133e-07,0.0,101053.0,271981,4.72452,0.15
2010-03-03 21:00:00+01:00,0.0,0.0,101009.0,271634,5.04687,0.15
2010-03-03 22:00:00+01:00,0.0,0.0,100976.0,271352,4.49428,0.15
2010-03-03 23:00:00+01:00,0.0,0.0,100969.0,271.1,3.81605,0.15
2010-03-04 00:00:00+01:00,0.0,0.0,100963.0,270726,4.38945,0.15
2010-03-04 01:00:00+01:00,0.0,0.0,100941.0,270236,4.19202,0.15
2010-03-04 02:00:00+01:00,0.0,0.0,100933.0,269812,4.68034,0.15
2010-03-04 03:00:00+01:00,0.0,0.0,100937.0,269488,4294,0.15
2010-03-04 04:00:00+01:00,1.7809e-08,0.0,100938.0,269196,4.43707,0.15
2010-03-04 05:00:00+01:00,4.27421e-07,0.0,100927.0,268951,3.81929,0.15
2010-03-04 06:00:00+01:00,1.2929,0.356163,100904.0,268739,4.54321,0.15
2010-03-04 07:00:00+01:00,32.7857,11.9198,100875.0,268814,4.55871,0.15
2010-03-04 08:00:00+01:00,74.2397,93.9888,100836.0,269683,5.06468,0.15
2010-03-04 09:00:00+01:00,99.4439,201179,100803.0,270688,5.50738,0.15
2010-03-04 10:00:00+01:00,117605,280346,100798.0,271436,6.74607,0.15
2010-03-04 11:00:00+01:00,126574,336621,100796.0,271736,7.11909,0.15
2010-03-04 12:00:00+01:00,134343,342612,100800.0,272423,8.13675,0.15
2010-03-04 13:00:00+01:00,146638,288359,100812.0,272445,8.32276,0.15
2010-03-04 14:00:00+01:00,211326,20.3264,100871.0,271705,8.58673,0.15
2010-03-04 15:00:00+01:00,132348,1.10019,100936.0,271.1,8.90563,0.15
2010-03-04 16:00:00+01:00,79.5887,0.452646,100991.0,270391,8.72803,0.15
2010-03-04 17:00:00+01:00,22.2491,1.50306,101035.0,269806,7.63341,0.15
2010-03-04 18:00:00+01:00,3.57782e-07,0.0,101050.0,269772,6.25658,0.15
2010-03-04 19:00:00+01:00,3.41402e-07,0.0,101064.0,269857,5.45063,0.15
2010-03-04 20:00:00+01:00,3.16528e-07,0.0,101063.0,269817,4.74253,0.15
2010-03-04 21:00:00+01:00,0.0,0.0,101077.0,269.24,6.0393,0.15
2010-03-04 22:00:00+01:00,0.0,0.0,101084.0,268456,5.81032,0.15
2010-03-04 23:00:00+01:00,0.0,0.0,101083.0,267935,6.44115,0.15
2010-03-05 00:00:00+01:00,0.0,0.0,101080.0,267779,5.60685,0.15
2010-03-05 01:00:00+01:00,0.0,0.0,101082.0,267899,6.39792,0.15
2010-03-05 02:00:00+01:00,0.0,0.0,101102.0,268644,6.44975,0.15
2010-03-05 03:00:00+01:00,0.0,0.0,101129.0,268.91,7.06113,0.15
2010-03-05 04:00:00+01:00,1.06094e-08,0.0,101154.0,268774,7.83414,0.15
2010-03-05 05:00:00+01:00,2.54817e-07,0.0,101177.0,268645,7.01981,0.15
2010-03-05 06:00:00+01:00,0.933791,9.34337e-09,101195.0,268401,7.41185,0.15
2010-03-05 07:00:00+01:00,24.7314,0.00239798,101217.0,268288,7.70202,0.15
2010-03-05 08:00:00+01:00,80.3848,0.0811218,101227.0,268436,7.99735,0.15
2010-03-05 09:00:00+01:00,137333,2.43954,101218.0,268748,8.05791,0.15
2010-03-05 10:00:00+01:00,238104,42.5353,101190.0,269314,7.85203,0.15
2010-03-05 11:00:00+01:00,221.09,4.15277,101165.0,269394,7.78738,0.15
2010-03-05 12:00:00+01:00,247499,9.15751,101137.0,269.83,7.75756,0.15
2010-03-05 13:00:00+01:00,264683,29.1654,101101.0,270.46,6.9824,0.15
2010-03-05 14:00:00+01:00,217772,14.5732,101071.0,270773,6.91839,0.15
2010-03-05 15:00:00+01:00,137194,1.66466,101040.0,270848,6.81689,0.15
2010-03-05 16:00:00+01:00,53427,0.000294243,101018.0,270694,5.99651,0.15
2010-03-05 17:00:00+01:00,12.7972,4.20454e-08,101002.0,270.53,4.45749,0.15
2010-03-05 18:00:00+01:00,2.84232e-07,0.0,100966.0,270.3,3.64137,0.15
2010-03-05 19:00:00+01:00,4.34872e-07,0.0,100906.0,269403,4.09865,0.15
2010-03-05 20:00:00+01:00,4.25836e-07,0.0,100817.0,268581,5.00002,0.15
2010-03-05 21:00:00+01:00,0.0,0.0,100697.0,267997,5.46258,0.15
2010-03-05 22:00:00+01:00,0.0,0.0,100582.0,267544,6.1591,0.15
2010-03-05 23:00:00+01:00,0.0,0.0,100450.0,267363,6.30685,0.15
2010-03-06 00:00:00+01:00,0.0,0.0,100305.0,267807,6.79413,0.15
2010-03-06 01:00:00+01:00,0.0,0.0,100171.0,267852,7.40339,0.15
2010-03-06 02:00:00+01:00,0.0,0.0,100055.0,267858,7.99703,0.15
2010-03-06 03:00:00+01:00,0.0,0.0,100003.0,267787,9.17148,0.15
2010-03-06 04:00:00+01:00,1.07128e-08,0.0,100003.0,267539,8.85779,0.15
2010-03-06 05:00:00+01:00,2.5708e-07,0.0,100050.0,267182,9.45447,0.15
2010-03-06 06:00:00+01:00,1.19261,8.53335e-07,100145.0,266727,9.97829,0.15
2010-03-06 07:00:00+01:00,31.9154,0.0960334,100257.0,266488,9.97743,0.15
2010-03-06 08:00:00+01:00,110787,4.9036,100375.0,266712,10.22399,0.15
2010-03-06 09:00:00+01:00,184432,67.8291,100479.0,267452,10.08798,0.15
2010-03-06 10:00:00+01:00,218.39,143869,100580.0,268315,10.81819,0.15
2010-03-06 11:00:00+01:00,209422,235028,100678.0,269173,10.27601,0.15
2010-03-06 12:00:00+01:00,156426,338838,100775.0,269881,10.42093,0.15
2010-03-06 13:00:00+01:00,132247,337048,100878.0,270332,10.11782,0.15
2010-03-06 14:00:00+01:00,130505,247475,100992.0,270605,10.35118,0.15
2010-03-06 15:00:00+01:00,160376,49.6429,101104.0,270729,8.77281,0.15
2010-03-06 16:00:00+01:00,86.5423,1.74801,101195.0,270538,8.89246,0.15
2010-03-06 17:00:00+01:00,21.1672,0.000485868,101294.0,270118,7.88564,0.15
2010-03-06 18:00:00+01:00,3.0136e-07,0.0,101397.0,269753,8.94441,0.15
2010-03-06 19:00:00+01:00,3.05454e-07,0.0,101487.0,269385,9.00583,0.15
2010-03-06 20:00:00+01:00,3.14792e-07,0.0,101558.0,268917,8.43264,0.15
2010-03-06 21:00:00+01:00,0.0,0.0,101620.0,268388,7.51514,0.15
2010-03-06 22:00:00+01:00,0.0,0.0,101689.0,267833,7.70509,0.15
2010-03-06 23:00:00+01:00,0.0,0.0,101771.0,267317,6.59428,0.15
2010-03-07 00:00:00+01:00,0.0,0.0,101858.0,266843,6.1539,0.15
2010-03-07 01:00:00+01:00,0.0,0.0,101926.0,266073,6.16128,0.15
2010-03-07 02:00:00+01:00,0.0,0.0,102023.0,265.34,5.81597,0.15
2010-03-07 03:00:00+01:00,1.83416e-08,0.0,102062.0,264815,5.67003,0.15
2010-03-07 04:00:00+01:00,4.40193e-07,0.0,102113.0,264315,5.01557,0.15
2010-03-07 05:00:00+01:00,4.39994e-07,0.0,102138.0,263.95,4.80285,0.15
2010-03-07 06:00:00+01:00,1.55626,0.633839,102171.0,263596,4.82017,0.15
2010-03-07 07:00:00+01:00,39115,18.9866,102191.0,263838,4.87471,0.15
2010-03-07 08:00:00+01:00,80.8132,110482,102177.0,265076,4.4414,0.15
2010-03-07 09:00:00+01:00,106.97,222.22,102158.0,266643,4.58371,0.15
2010-03-07 10:00:00+01:00,122968,317197,102153.0,268129,4.62585,0.15
2010-03-07 11:00:00+01:00,131558,377181,102142.0,269222,5.05371,0.15
2010-03-07 12:00:00+01:00,133916,392766,102135.0,270015,5.37775,0.15
2010-03-07 13:00:00+01:00,134171,346494,102127.0,270649,5.4566,0.15
2010-03-07 14:00:00+01:00,119513,292753,102127.0,271081,4.63903,0.15
2010-03-07 15:00:00+01:00,102384,182628,102099.0,271236,4.86759,0.15
2010-03-07 16:00:00+01:00,71.5967,82.1734,102065.0,270785,4.25382,0.15
2010-03-07 17:00:00+01:00,26.7139,6.23393,102044.0,269577,4.67185,0.15
2010-03-07 18:00:00+01:00,4.36134e-07,0.0,102032.0,268672,4.4131,0.15
2010-03-07 19:00:00+01:00,4.34902e-07,0.0,102018.0,267993,4.33925,0.15
2010-03-07 20:00:00+01:00,4.17036e-07,0.0,102000.0,267362,4.01109,0.15
2010-03-07 21:00:00+01:00,0.0,0.0,101987.0,266794,4.19589,0.15
2010-03-07 22:00:00+01:00,0.0,0.0,101964.0,266.33,4.22854,0.15
2010-03-07 23:00:00+01:00,0.0,0.0,101951.0,265907,3.76531,0.15
2010-03-08 00:00:00+01:00,0.0,0.0,101940.0,265476,4.33689,0.15
2010-03-08 01:00:00+01:00,0.0,0.0,101928.0,265103,3.89072,0.15
2010-03-08 02:00:00+01:00,0.0,0.0,101906.0,264822,4.70933,0.15
2010-03-08 03:00:00+01:00,1.50414e-08,0.0,101881.0,264.69,3.83444,0.15
2010-03-08 04:00:00+01:00,3.59789e-07,0.0,101862.0,265314,3.79942,0.15
2010-03-08 05:00:00+01:00,3.32058e-07,0.0,101842.0,265634,3985,0.15
2010-03-08 06:00:00+01:00,1.75123,0.0117903,101819.0,265861,3.65392,0.15
2010-03-08 07:00:00+01:00,45305,1.19042,101787.0,266383,3.83894,0.15
2010-03-08 08:00:00+01:00,123304,24.3532,101748.0,267535,3.83354,0.15
2010-03-08 09:00:00+01:00,187023,77.8428,101710.0,268821,4.75142,0.15
2010-03-08 10:00:00+01:00,245593,97.2952,101671.0,269739,4.75556,0.15
2010-03-08 11:00:00+01:00,267101,123314,101630.0,270.23,5.79351,0.15
2010-03-08 12:00:00+01:00,251276,6.56465,101596.0,270342,5.59545,0.15
2010-03-08 13:00:00+01:00,211993,2.09798,101566.0,270.35,5.33622,0.15
2010-03-08 14:00:00+01:00,169794,0.734862,101525.0,270.35,6.11007,0.15
2010-03-08 15:00:00+01:00,115346,0.0892006,101478.0,270346,5.37033,0.15
2010-03-08 16:00:00+01:00,67.8096,0.00765538,101451.0,270329,5.10533,0.15
2010-03-08 17:00:00+01:00,20.2512,1.58011e-06,101434.0,270.23,4.23079,0.15
2010-03-08 18:00:00+01:00,3.63495e-07,0.0,101418.0,269815,4.13599,0.15
2010-03-08 19:00:00+01:00,2.21777e-07,0.0,101406.0,269873,5.40327,0.15
2010-03-08 20:00:00+01:00,2.48953e-07,0.0,101399.0,269504,5.81723,0.15
2010-03-08 21:00:00+01:00,0.0,0.0,101420.0,268861,5.9634,0.15
2010-03-08 22:00:00+01:00,0.0,0.0,101415.0,267954,6.1498,0.15
2010-03-08 23:00:00+01:00,0.0,0.0,101410.0,266.85,5.11939,0.15
2010-03-09 00:00:00+01:00,0.0,0.0,101416.0,266108,5.76299,0.15
2010-03-09 01:00:00+01:00,0.0,0.0,101439.0,265498,5.21492,0.15
2010-03-09 02:00:00+01:00,0.0,0.0,101480.0,264.96,5.56248,0.15
2010-03-09 03:00:00+01:00,1.84081e-08,0.0,101518.0,264535,4.87528,0.15
2010-03-09 04:00:00+01:00,4.41826e-07,0.0,101536.0,264143,5.37711,0.15
2010-03-09 05:00:00+01:00,4.42584e-07,0.0,101554.0,263809,4.62736,0.15
2010-03-09 06:00:00+01:00,1.73796,0.809043,101568.0,263555,4.40407,0.15
2010-03-09 07:00:00+01:00,43.4342,23.3268,101603.0,263925,4.62634,0.15
2010-03-09 08:00:00+01:00,84.1404,117957,101619.0,265305,4.71056,0.15
2010-03-09 09:00:00+01:00,109427,230.18,101629.0,267.08,4.94284,0.15
2010-03-09 10:00:00+01:00,124697,325268,101641.0,268708,5.69859,0.15
2010-03-09 11:00:00+01:00,132657,385589,101647.0,269909,5.98059,0.15
2010-03-09 12:00:00+01:00,134285,402.35,101641.0,270761,6.24164,0.15
2010-03-09 13:00:00+01:00,130022,373355,101643.0,271406,6.41394,0.15
2010-03-09 14:00:00+01:00,119891,301904,101665.0,271826,5.72651,0.15
2010-03-09 15:00:00+01:00,101209,199314,101682.0,272003,5.8244,0.15
2010-03-09 16:00:00+01:00,73.4398,87558,101701.0,271754,6.21745,0.15
2010-03-09 17:00:00+01:00,29.8397,8.2665,101733.0,270523,5.45253,0.15
2010-03-09 18:00:00+01:00,4.39078e-07,0.0,101764.0,269525,4.96529,0.15
2010-03-09 19:00:00+01:00,4.38674e-07,0.0,101776.0,268849,5.0274,0.15
2010-03-09 20:00:00+01:00,4.20128e-07,0.0,101765.0,268212,5.42634,0.15
2010-03-09 21:00:00+01:00,0.0,0.0,101749.0,267739,5.5933,0.15
2010-03-09 22:00:00+01:00,0.0,0.0,101759.0,267291,4.93223,0.15
2010-03-09 23:00:00+01:00,0.0,0.0,101765.0,266936,4.55178,0.15
2010-03-10 00:00:00+01:00,0.0,0.0,101771.0,266601,4.21553,0.15
2010-03-10 01:00:00+01:00,0.0,0.0,101778.0,266327,4.45411,0.15
2010-03-10 02:00:00+01:00,0.0,0.0,101795.0,266054,4.86398,0.15
2010-03-10 03:00:00+01:00,"0,00001821",0.0,101794.0,265724,4.50564,0.15
2010-03-10 04:00:00+01:00,4.37036e-07,0.0,101791.0,265445,5.0558,0.15
2010-03-10 05:00:00+01:00,4.36938e-07,0.0,101779.0,265245,5.43609,0.15
2010-03-10 06:00:00+01:00,1.78546,0.881633,101756.0,264988,5.47925,0.15
2010-03-10 07:00:00+01:00,44.5098,25083,101719.0,265382,5.67003,0.15
2010-03-10 08:00:00+01:00,83.6851,120015,101652.0,266997,5.54467,0.15
2010-03-10 09:00:00+01:00,107915,231755,101590.0,268888,6.58054,0.15
2010-03-10 10:00:00+01:00,122635,326188,101541.0,270523,7.46344,0.15
2010-03-10 11:00:00+01:00,130524,385749,101495.0,271792,8.0948,0.15
2010-03-10 12:00:00+01:00,132322,402234,101442.0,272884,7.60283,0.15
2010-03-10 13:00:00+01:00,126626,373398,101400.0,273671,8.44376,0.15
2010-03-10 14:00:00+01:00,117424,303063,101363.0,273872,7.89633,0.15
2010-03-10 15:00:00+01:00,100655,202006,101301.0,273637,8.3961,0.15
2010-03-10 16:00:00+01:00,73.4759,90.7859,101252.0,273.09,8.22761,0.15
2010-03-10 17:00:00+01:00,31.0093,9.62739,101237.0,272399,7.67473,0.15
2010-03-10 18:00:00+01:00,4.3126e-07,0.0,101219.0,271259,6.71878,0.15
2010-03-10 19:00:00+01:00,4.30658e-07,0.0,101176.0,270491,7.00433,0.15
2010-03-10 20:00:00+01:00,4.12636e-07,0.0,101133.0,269803,6.85744,0.15
2010-03-10 21:00:00+01:00,0.0,0.0,101094.0,269207,6.70223,0.15
2010-03-10 22:00:00+01:00,0.0,0.0,101030.0,268699,7.02045,0.15
2010-03-10 23:00:00+01:00,0.0,0.0,100990.0,268231,6.0686,0.15
2010-03-11 00:00:00+01:00,0.0,0.0,100928.0,267815,5.91029,0.15
2010-03-11 01:00:00+01:00,0.0,0.0,100847.0,267557,5.8158,0.15
2010-03-11 02:00:00+01:00,0.0,0.0,100820.0,267383,6.07913,0.15
2010-03-11 03:00:00+01:00,1.74429e-08,0.0,100781.0,266974,6.26788,0.15
2010-03-11 04:00:00+01:00,4.18657e-07,0.0,100740.0,266601,6.39362,0.15
2010-03-11 05:00:00+01:00,4.19381e-07,0.0,100703.0,266276,5.4368,0.15
2010-03-11 06:00:00+01:00,1.8757,0.987517,100669.0,265879,5.46,0.15
2010-03-11 07:00:00+01:00,46.6078,27806,100632.0,266265,5.18928,0.15
2010-03-11 08:00:00+01:00,84.1542,127.06,100574.0,267795,5.65575,0.15
2010-03-11 09:00:00+01:00,106673,242064,100533.0,269512,6.47269,0.15
2010-03-11 10:00:00+01:00,120853,337394,100476.0,270949,5.79736,0.15
2010-03-11 11:00:00+01:00,128153,397522,100417.0,272222,5.72564,0.15
2010-03-11 12:00:00+01:00,129446,414123,100360.0,273344,6567,0.15
2010-03-11 13:00:00+01:00,125786,383982,100319.0,273914,6.6559,0.15
2010-03-11 14:00:00+01:00,116715,311.48,100298.0,274083,6.45013,0.15
2010-03-11 15:00:00+01:00,100.44,208174,100258.0,273857,6.62045,0.15
2010-03-11 16:00:00+01:00,73.7623,94.9631,100242.0,273195,5.2875,0.15
2010-03-11 17:00:00+01:00,31.9805,11.1707,100237.0,272.85,5.53383,0.15
2010-03-11 18:00:00+01:00,4.27293e-07,0.0,100242.0,271761,5.5567,0.15
2010-03-11 19:00:00+01:00,4.27328e-07,0.0,100232.0,271145,5.02847,0.15
2010-03-11 20:00:00+01:00,4.08923e-07,0.0,100210.0,270468,4.55225,0.15
2010-03-11 21:00:00+01:00,0.0,0.0,100205.0,269758,5.52457,0.15
2010-03-11 22:00:00+01:00,0.0,0.0,100188.0,269315,4.86337,0.15
2010-03-11 23:00:00+01:00,0.0,0.0,100164.0,269.72,4.64902,0.15
2010-03-12 00:00:00+01:00,0.0,0.0,100139.0,270294,5.37035,0.15
2010-03-12 01:00:00+01:00,0.0,0.0,100122.0,270666,5.43183,0.15
2010-03-12 02:00:00+01:00,0.0,0.0,100106.0,270926,5.75384,0.15
2010-03-12 03:00:00+01:00,4.6026e-09,0.0,100081.0,271.12,5.42241,0.15
2010-03-12 04:00:00+01:00,1.10095e-07,0.0,100067.0,271408,5.35261,0.15
2010-03-12 05:00:00+01:00,1.01188e-07,0.0,100057.0,271607,5.91672,0.15
2010-03-12 06:00:00+01:00,0.675829,5.05122e-09,100046.0,271866,6.07697,0.15
2010-03-12 07:00:00+01:00,17.5027,2.42835e-07,100035.0,272203,5.96688,0.15
2010-03-12 08:00:00+01:00,48.4068,3.11313e-05,100038.0,272653,6685,0.15
2010-03-12 09:00:00+01:00,82.5915,0.00279353,100054.0,273024,6.50204,0.15
2010-03-12 10:00:00+01:00,134277,1.26522,100064.0,273414,6.32458,0.15
2010-03-12 11:00:00+01:00,258536,31.0534,100076.0,275.67,8.33632,0.15
2010-03-12 12:00:00+01:00,289031,71.2925,100100.0,276.5,9.14345,0.15
2010-03-12 13:00:00+01:00,228906,6.25807,100107.0,276509,8.61455,0.15
2010-03-12 14:00:00+01:00,156649,0.638219,100098.0,276494,8.64667,0.15
2010-03-12 15:00:00+01:00,91.8101,0.0116332,100091.0,276024,8.52329,0.15
2010-03-12 16:00:00+01:00,43.3828,3.30191e-06,100101.0,275369,7.9362,0.15
2010-03-12 17:00:00+01:00,9.28199,6.91444e-22,100120.0,274848,7.61165,0.15
2010-03-12 18:00:00+01:00,1.00718e-07,0.0,100148.0,274464,8.38676,0.15
2010-03-12 19:00:00+01:00,1.08012e-07,0.0,100171.0,274359,7.3064,0.15
2010-03-12 20:00:00+01:00,9.73894e-08,0.0,100198.0,274294,7.22441,0.15
2010-03-12 21:00:00+01:00,0.0,0.0,100233.0,274367,7.74433,0.15
2010-03-12 22:00:00+01:00,0.0,0.0,100251.0,274403,8.09749,0.15
2010-03-12 23:00:00+01:00,0.0,0.0,100276.0,274361,7.28454,0.15
2010-03-13 00:00:00+01:00,0.0,0.0,100309.0,274424,8.21167,0.15
2010-03-13 01:00:00+01:00,0.0,0.0,100354.0,274437,8.19578,0.15
2010-03-13 02:00:00+01:00,0.0,0.0,100391.0,274384,8.2636,0.15
2010-03-13 03:00:00+01:00,3.98991e-09,0.0,100413.0,274171,7.9971,0.15
2010-03-13 04:00:00+01:00,9.61341e-08,0.0,100446.0,273898,8.93937,0.15
2010-03-13 05:00:00+01:00,1.04753e-07,0.0,100491.0,273355,9.34795,0.15
2010-03-13 06:00:00+01:00,0.763385,1.24281e-08,100528.0,273096,8.62749,0.15
