,dhi,dirhi,pressure,temp_air,v_wind,z0
2010-08-01 14:00:00+02:00,295364,219.44,100245,300.66,1.72202,0.15
2010-08-01 15:00:00+02:00,282527,255.24,100209,301.28,1.59119,0.15
2010-08-01 16:00:00+02:00,189925,304204,100164,301.44,0.960444,0.15
2010-08-01 17:00:00+02:00,132095,256012,100158,301.09,1.01091,0.15
2010-08-01 18:00:00+02:00,102749,147261,100173,300.36,1.10181,0.15
2010-08-01 19:00:00+02:00,63492,55.4344,100187,299.2,1.74785,0.15
2010-08-01 20:00:00+02:00,19.5324,2.60201,100200,297.58,2.5958,0.15
2010-08-01 21:00:00+02:00,3.5056E-007,0,100222,296.28,2.91077,0.15
2010-08-01 22:00:00+02:00,3.17238E-007,0,100237,295.35,3.15804,0.15
2010-08-01 23:00:00+02:00,0,0,100214,294.53,3.28646,0.15
2010-08-02 00:00:00+02:00,0,0,100194,293.9,3.25836,0.15
2010-08-02 01:00:00+02:00,0,0,100181,293.32,3.2157,0.15
2010-08-02 02:00:00+02:00,0,0,100187,292.82,3.03434,0.15
2010-08-02 03:00:00+02:00,1.55003E-008,0,100195,292.35,2.76694,0.15
2010-08-02 04:00:00+02:00,3.72245E-007,0,100206,291.91,2.49501,0.15
2010-08-02 05:00:00+02:00,1.72476,0.403586,100229,291.43,2.20104,0.15
2010-08-02 06:00:00+02:00,42.8888,13.1797,100241,291.71,2.03078,0.15
2010-08-02 07:00:00+02:00,78.4534,98.4441,100237,293.03,2.01056,0.15
2010-08-02 08:00:00+02:00,107814,214548,100220,294.77,2.74778,0.15
2010-08-02 09:00:00+02:00,158.11,285555,100183,296.44,2.66021,0.15
2010-08-02 10:00:00+02:00,253618,248.44,100148,297.78,2.69296,0.15
2010-08-02 11:00:00+02:00,296399,249.52,100121,298.89,2.71601,0.15
2010-08-02 12:00:00+02:00,356343,160205,100110,299.46,3.01731,0.15
2010-08-02 13:00:00+02:00,347303,79.6373,100103,299.28,3.55675,0.15
2010-08-02 14:00:00+02:00,209076,1.81042,100100,298.19,2.92734,0.15
2010-08-02 15:00:00+02:00,149258,2.71692,100077,297.88,2.40785,0.15
2010-08-02 16:00:00+02:00,179.11,59.2464,100075,298.15,2.51819,0.15
2010-08-02 17:00:00+02:00,38.2624,0.701882,100089,296.83,2.61913,0.15
2010-08-02 18:00:00+02:00,65062,16.4343,100094,296.83,2.36566,0.15
2010-08-02 19:00:00+02:00,37.1657,6.70206,100117,296.08,2.23617,0.15
2010-08-02 20:00:00+02:00,11.7294,0.167846,100140,295.31,2.05643,0.15
2010-08-02 21:00:00+02:00,1.39483E-007,0,100142,294.74,1.5852,0.15
2010-08-02 22:00:00+02:00,1.14459E-007,0,100131,294.08,1.23493,0.15
2010-08-02 23:00:00+02:00,0,0,100109,293.08,1.39999,0.15
2010-08-03 00:00:00+02:00,0,0,100081,292.38,1.13958,0.15
2010-08-03 01:00:00+02:00,0,0,100038,292.14,0.27445,0.15
2010-08-03 02:00:00+02:00,0,0,100041,292.11,0.393285,0.15
2010-08-03 03:00:00+02:00,9.9087E-009,0,100069,292.02,0.928866,0.15
2010-08-03 04:00:00+02:00,2.41434E-007,0,100057,291.76,1.10731,0.15
2010-08-03 05:00:00+02:00,1.69991,0.246023,100055,291.16,1.76604,0.15
2010-08-03 06:00:00+02:00,42.9002,8.00224,100080,291.22,2.31754,0.15
2010-08-03 07:00:00+02:00,93.1836,58.3756,100100,292.1,4.09872,0.15
2010-08-03 08:00:00+02:00,140652,106373,100093,292.74,5.17512,0.15
2010-08-03 09:00:00+02:00,210.54,85.6839,100086,292.85,6.16388,0.15
2010-08-03 10:00:00+02:00,168707,93.4511,100065,292.34,6.44401,0.15
2010-08-03 11:00:00+02:00,259446,182464,100040,293.3,6.32827,0.15
2010-08-03 12:00:00+02:00,269655,246521,100008,294.41,5.64618,0.15
2010-08-03 13:00:00+02:00,249686,309298,99970,295.49,5.22995,0.15
2010-08-03 14:00:00+02:00,277304,250356,99940.9,295.87,5.48195,0.15
2010-08-03 15:00:00+02:00,285394,57.5812,99939.5,295.23,5.77023,0.15
2010-08-03 16:00:00+02:00,173662,0.628069,99958,294.24,5.81637,0.15
2010-08-03 17:00:00+02:00,121743,0.0904452,99991.8,293.54,5.77859,0.15
2010-08-03 18:00:00+02:00,78.7592,0.00844595,100039,292.61,5.74372,0.15
2010-08-03 19:00:00+02:00,32.5856,2.65576E-006,100092,291.55,5.68722,0.15
2010-08-03 20:00:00+02:00,5.02495,2.25815E-008,100140,290.61,5.44291,0.15
2010-08-03 21:00:00+02:00,6.16777E-008,0,100163,289.97,4.96999,0.15
2010-08-03 22:00:00+02:00,4.93075E-008,0,100175,289.46,4.50695,0.15
2010-08-03 23:00:00+02:00,0,0,100176,289.11,4.13076,0.15
2010-08-04 00:00:00+02:00,0,0,100167,288.9,3.71242,0.15
2010-08-04 01:00:00+02:00,0,0,100152,288.88,2.82915,0.15
2010-08-04 02:00:00+02:00,0,0,100127,288.91,1.89137,0.15
2010-08-04 03:00:00+02:00,3.12837E-009,0,100118,288.85,1.48129,0.15
2010-08-04 04:00:00+02:00,7.54339E-008,0,100125,288.64,1.63457,0.15
2010-08-04 05:00:00+02:00,0.534695,2.07189E-014,100139,288.63,1.54926,0.15
2010-08-04 06:00:00+02:00,15.4435,0.00450365,100135,288.67,1.95152,0.15
2010-08-04 07:00:00+02:00,79.6724,0.636008,100119,289.03,2.86684,0.15
2010-08-04 08:00:00+02:00,177783,17.9281,100080,289.68,3.31505,0.15
2010-08-04 09:00:00+02:00,222.51,144124,100016,290.76,3.24527,0.15
2010-08-04 10:00:00+02:00,213808,320511,99980.4,292.16,3.00717,0.15
2010-08-04 11:00:00+02:00,289246,281461,99920.1,293.29,2.63271,0.15
2010-08-04 12:00:00+02:00,299152,337112,99856.1,294.51,2.37231,0.15
2010-08-04 13:00:00+02:00,300014,329207,99790.9,295.27,2.42025,0.15
2010-08-04 14:00:00+02:00,296151,255502,99727.1,295.44,2.91035,0.15
2010-08-04 15:00:00+02:00,272895,272614,99677,296,3.30785,0.15
2010-08-04 16:00:00+02:00,259325,58.1768,99622.9,295.37,3.35093,0.15
2010-08-04 17:00:00+02:00,199927,108294,99584.1,295.47,3.46242,0.15
2010-08-04 18:00:00+02:00,128572,92.8098,99571.6,295.12,3.39876,0.15
2010-08-04 19:00:00+02:00,73.1619,28.68,99572,294.43,2.50755,0.15
2010-08-04 20:00:00+02:00,17.9904,0.450702,99571.1,293.16,2.42452,0.15
2010-08-04 21:00:00+02:00,3.10471E-007,0,99554.6,292.33,2.72028,0.15
2010-08-04 22:00:00+02:00,2.82165E-007,0,99537.3,291.74,2.9002,0.15
2010-08-04 23:00:00+02:00,0,0,99504.4,291.03,3.05086,0.15
2010-08-05 00:00:00+02:00,0,0,99478.3,290.3,3.15401,0.15
2010-08-05 01:00:00+02:00,0,0,99460.4,289.81,3.1401,0.15
2010-08-05 02:00:00+02:00,0,0,99443.2,289.72,3.11715,0.15
2010-08-05 03:00:00+02:00,1.36566E-008,0,99428.9,289.51,3.03675,0.15
2010-08-05 04:00:00+02:00,3.27842E-007,0,99426,288.9,2.99982,0.15
2010-08-05 05:00:00+02:00,1.48276,0.195417,99441.1,288.47,2.87041,0.15
2010-08-05 06:00:00+02:00,37.9122,6.40759,99462.7,288.76,2.66187,0.15
2010-08-05 07:00:00+02:00,93.7973,47.1318,99466.3,290.11,2.56721,0.15
2010-08-05 08:00:00+02:00,151097,76.3934,99449.6,291.68,2.6321,0.15
2010-08-05 09:00:00+02:00,205698,108355,99432.2,293.23,2.58471,0.15
2010-08-05 10:00:00+02:00,238327,209265,99424.9,295.05,2.32891,0.15
2010-08-05 11:00:00+02:00,277343,275181,99394.4,296.74,2.05478,0.15
2010-08-05 12:00:00+02:00,277036,361458,99352.6,298.22,1.9383,0.15
2010-08-05 13:00:00+02:00,284934,326811,99326.6,299.03,1.58533,0.15
2010-08-05 14:00:00+02:00,348639,83.4981,99322.6,298.83,1.24575,0.15
2010-08-05 15:00:00+02:00,266064,32.2693,99316,298.39,1.2473,0.15
2010-08-05 16:00:00+02:00,225504,189863,99309.2,299.31,1.0209,0.15
2010-08-05 17:00:00+02:00,140279,148831,99335.7,298.69,0.584136,0.15
2010-08-05 18:00:00+02:00,117879,29.0461,99392.5,297.52,3.13428,0.15
2010-08-05 19:00:00+02:00,40.1725,0.580126,99482.8,295.65,5.15145,0.15
2010-08-05 20:00:00+02:00,8.29929,0.204793,99554.4,293.72,6.07959,0.15
2010-08-05 21:00:00+02:00,0.000000235,0,99625.8,292.34,5.65436,0.15
2010-08-05 22:00:00+02:00,2.15624E-007,0,99691,291.62,5.00929,0.15
2010-08-05 23:00:00+02:00,0,0,99728.7,291.2,4.74128,0.15
2010-08-06 00:00:00+02:00,0,0,99759.9,290.85,4.69757,0.15
2010-08-06 01:00:00+02:00,0,0,99805.9,290.48,4.50878,0.15
2010-08-06 02:00:00+02:00,0,0,99845.3,290.18,4.60696,0.15
2010-08-06 03:00:00+02:00,1.09434E-008,0,99897.9,289.93,4.45328,0.15
2010-08-06 04:00:00+02:00,2.62408E-007,0,99966.7,289.73,4.01371,0.15
2010-08-06 05:00:00+02:00,1.29092,0.107091,100035,289.52,3.58701,0.15
2010-08-06 06:00:00+02:00,33.2074,3.76733,100116,289.63,3.38243,0.15
2010-08-06 07:00:00+02:00,86.4249,34.3877,100166,290.3,4.37988,0.15
2010-08-06 08:00:00+02:00,135371,106907,100213,291.22,4.59989,0.15
2010-08-06 09:00:00+02:00,186877,141526,100229,292.15,4.84295,0.15
2010-08-06 10:00:00+02:00,237205,119879,100233,292.9,4.81927,0.15
2010-08-06 11:00:00+02:00,315071,37.8814,100233,293.56,4.69355,0.15
2010-08-06 12:00:00+02:00,374953,91.6503,100214,294.74,4.91839,0.15
2010-08-06 13:00:00+02:00,367731,195298,100215,295.93,4.98495,0.15
2010-08-06 14:00:00+02:00,321859,261.64,100222,296.8,4.90583,0.15
2010-08-06 15:00:00+02:00,279758,255.57,100211,297.22,4.88847,0.15
2010-08-06 16:00:00+02:00,217.01,250237,100199,297.32,5.01411,0.15
2010-08-06 17:00:00+02:00,146546,225834,100221,297.14,4.86831,0.15
2010-08-06 18:00:00+02:00,98.3176,145266,100280,296.57,4.26118,0.15
2010-08-06 19:00:00+02:00,60.0198,48.8544,100323,295.36,3.1947,0.15
2010-08-06 20:00:00+02:00,15.0553,0.991817,100377,293.82,3.16697,0.15
2010-08-06 21:00:00+02:00,3.72775E-007,0,100418,292.78,3.16856,0.15
2010-08-06 22:00:00+02:00,3.54836E-007,0,100427,291.95,3.18363,0.15
2010-08-06 23:00:00+02:00,0,0,100424,291.19,3.05298,0.15
2010-08-07 00:00:00+02:00,0,0,100419,290.6,2.97493,0.15
2010-08-07 01:00:00+02:00,0,0,100407,290.07,3.05399,0.15
2010-08-07 02:00:00+02:00,0,0,100472,289.56,2.7035,0.15
2010-08-07 03:00:00+02:00,0.000000015,0,100490,289.25,2.65715,0.15
2010-08-07 04:00:00+02:00,3.5866E-007,0,100516,288.96,2.42241,0.15
2010-08-07 05:00:00+02:00,1.44541,0.203782,100554,288.77,2.29172,0.15
2010-08-07 06:00:00+02:00,37.1476,6.73844,100547,288.92,2.78335,0.15
2010-08-07 07:00:00+02:00,95.7295,52594,100583,290.26,2.85774,0.15
2010-08-07 08:00:00+02:00,144441,134187,100567,291.86,3.69059,0.15
2010-08-07 09:00:00+02:00,180826,238827,100533,293.66,3.77679,0.15
2010-08-07 10:00:00+02:00,196591,355523,100471,295.38,3.92258,0.15
2010-08-07 11:00:00+02:00,215411,437121,100413,296.89,4.31079,0.15
2010-08-07 12:00:00+02:00,246234,451273,100375,297.97,4.77273,0.15
2010-08-07 13:00:00+02:00,249563,457754,100336,298.73,4.83492,0.15
2010-08-07 14:00:00+02:00,227085,456139,100309,299.23,4.72427,0.15
2010-08-07 15:00:00+02:00,196918,421232,100288,299.43,4.67546,0.15
2010-08-07 16:00:00+02:00,190789,287577,100272,299.12,4.59708,0.15
2010-08-07 17:00:00+02:00,170105,170671,100272,298.62,4.36106,0.15
2010-08-07 18:00:00+02:00,136003,63.7649,100289,297.94,3.92695,0.15
2010-08-07 19:00:00+02:00,76.2514,11.6107,100318,296.9,2.82704,0.15
2010-08-07 20:00:00+02:00,14.5098,0.0820568,100333,295.49,2.62698,0.15
2010-08-07 21:00:00+02:00,3.57529E-007,0,100319,294.41,1.9961,0.15
2010-08-07 22:00:00+02:00,3.47596E-007,0,100305,293.39,0.969778,0.15
2010-08-07 23:00:00+02:00,0,0,100294,292.46,0.698306,0.15
2010-08-08 00:00:00+02:00,0,0,100286,291.5,0.691829,0.15
2010-08-08 01:00:00+02:00,0,0,100292,290.8,0.446627,0.15
2010-08-08 02:00:00+02:00,0,0,100306,290.35,0.618341,0.15
2010-08-08 03:00:00+02:00,1.3371E-008,0,100332,289.95,0.652235,0.15
2010-08-08 04:00:00+02:00,3.14478E-007,0,100358,289.75,0.521201,0.15
2010-08-08 05:00:00+02:00,0.561449,2.92035E-009,100378,290.05,0.281249,0.15
2010-08-08 06:00:00+02:00,14.4444,8.11769E-005,100390,290.25,0.213389,0.15
2010-08-08 07:00:00+02:00,38765,0.00317078,100410,290.54,1.35692,0.15
2010-08-08 08:00:00+02:00,87.7445,0.0929768,100427,291.49,2.48881,0.15
2010-08-08 09:00:00+02:00,145.86,1.46511,100430,292.33,4.00228,0.15
2010-08-08 10:00:00+02:00,151038,0.409947,100460,292.35,4.34078,0.15
2010-08-08 11:00:00+02:00,180.2,0.890635,100487,292.3,3.87957,0.15
2010-08-08 12:00:00+02:00,241967,12.5853,100488,292.73,3.1997,0.15
2010-08-08 13:00:00+02:00,244034,15.1226,100480,293,2.99562,0.15
2010-08-08 14:00:00+02:00,248807,26.8025,100474,293.22,3.26762,0.15
2010-08-08 15:00:00+02:00,117327,77.6087,100483,293.17,3.32141,0.15
2010-08-08 16:00:00+02:00,247454,88.5055,100472,294.6,3.52945,0.15
2010-08-08 17:00:00+02:00,176385,6.51667,100484,294.02,3.49632,0.15
2010-08-08 18:00:00+02:00,35.2501,1.55214E-006,100503,293.46,3.21355,0.15
2010-08-08 19:00:00+02:00,11.5411,4.79696E-007,100537,292.94,2.93038,0.15
2010-08-08 20:00:00+02:00,1.48822,4.72642E-009,100573,292.57,2.31536,0.15
2010-08-08 21:00:00+02:00,4.48445E-008,0,100582,292.33,1.65176,0.15
2010-08-08 22:00:00+02:00,4.96112E-008,0,100561,292.15,1.2129,0.15
2010-08-08 23:00:00+02:00,0,0,100533,291.88,1.4266,0.15
2010-08-09 00:00:00+02:00,0,0,100524,291.54,1.92354,0.15
2010-08-09 01:00:00+02:00,0,0,100523,291.31,2.26715,0.15
2010-08-09 02:00:00+02:00,0,0,100524,291.05,2.06853,0.15
2010-08-09 03:00:00+02:00,1.17102E-008,0,100549,290.58,1.77152,0.15
2010-08-09 04:00:00+02:00,2.7972E-007,0,100584,290.12,1.7168,0.15
2010-08-09 05:00:00+02:00,0.78919,0.000001033,100612,289.98,1.98333,0.15
2010-08-09 06:00:00+02:00,19.7413,2.37968E-005,100622,290.26,2.29909,0.15
2010-08-09 07:00:00+02:00,38.8697,1.1978E-006,100622,290.64,2.89839,0.15
2010-08-09 08:00:00+02:00,58.7436,0.00865319,100621,290.94,3.34704,0.15
2010-08-09 09:00:00+02:00,145.19,4.01378,100603,291.74,3.83583,0.15
2010-08-09 10:00:00+02:00,279505,89.5288,100577,293.19,4.29078,0.15
2010-08-09 11:00:00+02:00,331064,47.4895,100549,293.58,4.67521,0.15
2010-08-09 12:00:00+02:00,346427,161861,100522,294.43,4.72114,0.15
2010-08-09 13:00:00+02:00,290704,327688,100502,295.18,4.80799,0.15
2010-08-09 14:00:00+02:00,379871,157.64,100492,295.12,4.71343,0.15
2010-08-09 15:00:00+02:00,344142,130737,100485,295.16,4.13471,0.15
2010-08-09 16:00:00+02:00,265079,144884,100479,295.17,3.30198,0.15
2010-08-09 17:00:00+02:00,187662,127338,100488,294.95,2.55358,0.15
2010-08-09 18:00:00+02:00,118305,84.9885,100503,294.5,1.92695,0.15
2010-08-09 19:00:00+02:00,58.2013,30.5198,100522,293.81,1.29067,0.15
2010-08-09 20:00:00+02:00,8.18272,0.0459278,100547,293.28,0.711947,0.15
2010-08-09 21:00:00+02:00,2.53863E-007,0,100558,293,0.348477,0.15
2010-08-09 22:00:00+02:00,2.44224E-007,0,100561,292.71,0.436746,0.15
2010-08-09 23:00:00+02:00,0,0,100557,292.11,0.849786,0.15
2010-08-10 00:00:00+02:00,0,0,100562,291.4,1.1504,0.15
2010-08-10 01:00:00+02:00,0,0,100573,290.89,1.29397,0.15
2010-08-10 02:00:00+02:00,0,0,100581,290.46,1.54627,0.15
2010-08-10 03:00:00+02:00,1.38171E-008,0,100603,289.92,1.68133,0.15
2010-08-10 04:00:00+02:00,3.30681E-007,0,100630,289.37,1.70966,0.15
2010-08-10 05:00:00+02:00,1.04906,0.0319457,100655,289.14,1.65719,0.15
2010-08-10 06:00:00+02:00,27.0356,0.737327,100672,289.47,1.4737,0.15
2010-08-10 07:00:00+02:00,70.8556,0.0609914,100681,290.31,1.26545,0.15
2010-08-10 08:00:00+02:00,97.2275,0.0480118,100677,290.95,1.37658,0.15
2010-08-10 09:00:00+02:00,135862,2.15159,100661,291.7,1.4659,0.15
2010-08-10 10:00:00+02:00,273536,53.5066,100633,293.6,1.27162,0.15
2010-08-10 11:00:00+02:00,300961,195612,100585,295.51,0.592127,0.15
2010-08-10 12:00:00+02:00,332125,270879,100521,296.95,0.871393,0.15
2010-08-10 13:00:00+02:00,246.22,444.4,100457,298.26,1.65879,0.15
2010-08-10 14:00:00+02:00,209382,467759,100393,298.91,1.97943,0.15
2010-08-10 15:00:00+02:00,151633,455614,100324,299.11,2.26896,0.15
2010-08-10 16:00:00+02:00,129078,383023,100274,299.02,2.51822,0.15
2010-08-10 17:00:00+02:00,111842,275559,100255,298.64,2.65274,0.15
2010-08-10 18:00:00+02:00,88.9952,132557,100235,297.98,2.58441,0.15
2010-08-10 19:00:00+02:00,56.1171,38.7916,100234,296.85,2.01061,0.15
2010-08-10 20:00:00+02:00,9.35757,0.210066,100236,295.38,2.60422,0.15
2010-08-10 21:00:00+02:00,3.6355E-007,0,100222,294.32,3.01692,0.15
2010-08-10 22:00:00+02:00,3.44719E-007,0,100204,293.38,3.24644,0.15
2010-08-10 23:00:00+02:00,0,0,100183,292.54,3.41131,0.15
2010-08-11 00:00:00+02:00,0,0,100172,291.9,3.58117,0.15
2010-08-11 01:00:00+02:00,0,0,100172,291.43,3.50805,0.15
2010-08-11 02:00:00+02:00,0,0,100174,291.01,3.2963,0.15
2010-08-11 03:00:00+02:00,0.000000014,0,100186,290.67,3.09814,0.15
2010-08-11 04:00:00+02:00,3.36225E-007,0,100198,290.49,2.94246,0.15
2010-08-11 05:00:00+02:00,1.16493,0.0506211,100207,290.4,2.82932,0.15
2010-08-11 06:00:00+02:00,30.8335,1.88371,100207,290.81,2.76844,0.15
2010-08-11 07:00:00+02:00,99.6047,19.5657,100190,292.22,2.74783,0.15
2010-08-11 08:00:00+02:00,162447,75.9416,100176,294.07,3.21641,0.15
2010-08-11 09:00:00+02:00,210453,160476,100152,296.13,3.15689,0.15
2010-08-11 10:00:00+02:00,237084,264073,100128,298.23,3.02867,0.15
2010-08-11 11:00:00+02:00,247061,351116,100102,299.94,2.86747,0.15
2010-08-11 12:00:00+02:00,219543,463165,100074,301.25,2.63494,0.15
2010-08-11 13:00:00+02:00,201836,500017,100040,302.08,2.59723,0.15
2010-08-11 14:00:00+02:00,180579,446597,100013,302.25,3.14102,0.15
2010-08-11 15:00:00+02:00,271321,35.5315,100003,301.01,3.52395,0.15
2010-08-11 16:00:00+02:00,132522,0.0732565,99994.9,300.2,3.32281,0.15
2010-08-11 17:00:00+02:00,54.3677,3.70987E-006,100015,299.15,3.09894,0.15
2010-08-11 18:00:00+02:00,28.4443,1.37979E-006,100050,298.04,3.00097,0.15
2010-08-11 19:00:00+02:00,13.3644,4.87971E-019,100094,296.95,2.89721,0.15
2010-08-11 20:00:00+02:00,1.54593,1.0207E-025,100134,296.16,3.06264,0.15
2010-08-11 21:00:00+02:00,1.15413E-007,0,100151,295.54,2.96685,0.15
2010-08-11 22:00:00+02:00,2.28179E-007,0,100133,294.87,2.66673,0.15
2010-08-11 23:00:00+02:00,0,0,100092,293.94,2.37841,0.15
2010-08-12 00:00:00+02:00,0,0,100080,293.04,2.10439,0.15
2010-08-12 01:00:00+02:00,0,0,100078,292.32,1.94036,0.15
2010-08-12 02:00:00+02:00,0,0,100078,291.77,1.84843,0.15
2010-08-12 03:00:00+02:00,0.000000015,0,100065,291.28,2.04046,0.15
2010-08-12 04:00:00+02:00,3.59145E-007,0,100052,290.85,2.00398,0.15
2010-08-12 05:00:00+02:00,1.11474,0.126903,100056,290.56,1.78068,0.15
2010-08-12 06:00:00+02:00,28.6757,4.41909,100043,290.76,1.50173,0.15
2010-08-12 07:00:00+02:00,75.0838,37.4269,100014,291.96,1.23739,0.15
2010-08-12 08:00:00+02:00,130093,68.9668,99987.5,293.57,1.4166,0.15
2010-08-12 09:00:00+02:00,230919,50.8553,99934.2,295.38,1.88023,0.15
2010-08-12 10:00:00+02:00,235.66,221486,99885.6,297.92,2.16555,0.15
2010-08-12 11:00:00+02:00,224.03,331558,99835.3,300.1,1.90692,0.15
2010-08-12 12:00:00+02:00,228868,359124,99788.4,301.59,1.83072,0.15
2010-08-12 13:00:00+02:00,149206,170727,99771.7,300.38,2.08219,0.15
2010-08-12 14:00:00+02:00,305962,236469,99744,302.11,2.29815,0.15
2010-08-12 15:00:00+02:00,261222,226676,99742.3,301.79,2.3741,0.15
2010-08-12 16:00:00+02:00,107562,17.1719,99804.7,299,2.81424,0.15
2010-08-12 17:00:00+02:00,154855,10.2584,99860,298.22,3.36563,0.15
2010-08-12 18:00:00+02:00,82.2373,0.392199,99889.3,297.13,3.63991,0.15
2010-08-12 19:00:00+02:00,35.2799,0.0485584,99922,295.84,2.7115,0.15
2010-08-12 20:00:00+02:00,1.82485,1.51815E-011,99943.4,294.84,1.59618,0.15
2010-08-12 21:00:00+02:00,4.67591E-008,0,99944.9,294.42,0.753744,0.15
2010-08-12 22:00:00+02:00,0.000000018,0,99951.8,294.32,1.16869,0.15
2010-08-12 23:00:00+02:00,0,0,99941.9,294.24,1.61761,0.15
2010-08-13 00:00:00+02:00,0,0,99950.8,294.19,1.86498,0.15
2010-08-13 01:00:00+02:00,0,0,99971.7,294.1,2.16637,0.15
2010-08-13 02:00:00+02:00,0,0,100020,293.74,3.50297,0.15
2010-08-13 03:00:00+02:00,1.84837E-009,0,100105,293.1,5.13189,0.15
2010-08-13 04:00:00+02:00,4.42186E-008,0,100190,292.26,5.36462,0.15
2010-08-13 05:00:00+02:00,0.338061,1.87767E-036,100267,291.61,4.85285,0.15
2010-08-13 06:00:00+02:00,10.0822,0.0429994,100323,291.18,4.60986,0.15
2010-08-13 07:00:00+02:00,58.6227,2.02379,100371,291.13,4.61626,0.15
2010-08-13 08:00:00+02:00,136222,29.0378,100385,291.51,4.31357,0.15
2010-08-13 09:00:00+02:00,196757,131901,100386,292.53,3.85169,0.15
2010-08-13 10:00:00+02:00,211275,278151,100390,293.95,3.48011,0.15
2010-08-13 11:00:00+02:00,224002,356754,100392,295.34,2.8821,0.15
2010-08-13 12:00:00+02:00,284797,282232,100397,296.34,2.1595,0.15
2010-08-13 13:00:00+02:00,318969,175327,100388,296.86,1.72273,0.15
2010-08-13 14:00:00+02:00,334701,49.2369,100385,296.9,1.47135,0.15
2010-08-13 15:00:00+02:00,296082,94.6821,100389,297.45,1.18335,0.15
2010-08-13 16:00:00+02:00,199357,44.4398,100378,296.91,1.16199,0.15
2010-08-13 17:00:00+02:00,135653,1.30306,100373,296.46,1.45554,0.15
2010-08-13 18:00:00+02:00,51.6023,0.000621965,100392,295.98,1.40712,0.15
2010-08-13 19:00:00+02:00,23.3358,1.64317E-005,100408,295.63,0.990017,0.15
2010-08-13 20:00:00+02:00,2.98355,0.000365809,100415,295.02,1.05234,0.15
2010-08-13 21:00:00+02:00,0.000000246,0,100404,294.4,1.59746,0.15
2010-08-13 22:00:00+02:00,2.25076E-007,0,100384,294.01,2.0784,0.15
2010-08-13 23:00:00+02:00,0,0,100359,293.66,2.55835,0.15
2010-08-14 00:00:00+02:00,0,0,100365,293.2,2.81963,0.15
2010-08-14 01:00:00+02:00,0,0,100401,292.86,3.47172,0.15
2010-08-14 02:00:00+02:00,0,0,100369,292.76,4.67125,0.15
2010-08-14 03:00:00+02:00,0.000000005,0,100323,292.51,5.53536,0.15
2010-08-14 04:00:00+02:00,1.19245E-007,0,100262,292.2,5.37793,0.15
2010-08-14 05:00:00+02:00,0.0650193,1.58205E-023,100302,291.46,4.32871,0.15
2010-08-14 06:00:00+02:00,1.65627,2.56045E-008,100326,290.79,4.13026,0.15
2010-08-14 07:00:00+02:00,3.88821,6.38796E-007,100250,290.34,4.65835,0.15
2010-08-14 08:00:00+02:00,4.81243,1.27684E-006,100245,290.2,4.29995,0.15
2010-08-14 09:00:00+02:00,11.8518,3.1529E-006,100231,290.22,3.74826,0.15
2010-08-14 10:00:00+02:00,30.1111,4.3208E-006,100258,290.42,3.27018,0.15
2010-08-14 11:00:00+02:00,52.8659,5.35245E-006,100278,290.69,2.7663,0.15
2010-08-14 12:00:00+02:00,73.5401,1.86299E-005,100302,290.94,2.65876,0.15
2010-08-14 13:00:00+02:00,98.3212,0.000297005,100323,291.12,3.09032,0.15
2010-08-14 14:00:00+02:00,110676,0.00145951,100343,291.12,3.63147,0.15
2010-08-14 15:00:00+02:00,96.8971,0.000474152,100371,290.93,3.95307,0.15
2010-08-14 16:00:00+02:00,68.3544,1.25923E-005,100358,290.64,3.84681,0.15
2010-08-14 17:00:00+02:00,40455,2.50261E-006,100369,290.37,3.54973,0.15
2010-08-14 18:00:00+02:00,20.3597,1.2725E-006,100368,290.09,3.33036,0.15
2010-08-14 19:00:00+02:00,8.28359,3.2606E-007,100386,289.85,2.89839,0.15
2010-08-14 20:00:00+02:00,0.391557,1.52838E-013,100386,289.63,2.73929,0.15
2010-08-14 21:00:00+02:00,5.14474E-008,0,100383,289.49,2.5042,0.15
2010-08-14 22:00:00+02:00,6.2676E-008,0,100385,289.39,2.4757,0.15
2010-08-14 23:00:00+02:00,0,0,100352,289.3,2.2974,0.15
2010-08-15 00:00:00+02:00,0,0,100328,289.27,2.05837,0.15
2010-08-15 01:00:00+02:00,0,0,100317,289.26,1.70551,0.15
2010-08-15 02:00:00+02:00,0,0,100302,289.11,1.5233,0.15
2010-08-15 03:00:00+02:00,1.04066E-008,0,100293,289.18,1.48609,0.15
2010-08-15 04:00:00+02:00,2.47712E-007,0,100235,289,2.05862,0.15
2010-08-15 05:00:00+02:00,0.471692,3.72582E-010,100192,289.22,2.36687,0.15
2010-08-15 06:00:00+02:00,12.9488,0.000239062,100122,289.62,2.76593,0.15
2010-08-15 07:00:00+02:00,52.8379,0.342646,99992.4,290.37,3.32481,0.15
2010-08-15 08:00:00+02:00,110264,8.29362,99848.1,291.55,4.43592,0.15
2010-08-15 09:00:00+02:00,135363,12402,99693.8,292.93,4.82728,0.15
2010-08-15 10:00:00+02:00,25.31,2.80153E-005,99597.5,292.84,3.88776,0.15
2010-08-15 11:00:00+02:00,49.9997,0.000643704,99553.4,293.51,3.84219,0.15
2010-08-15 12:00:00+02:00,62.2323,2.26093,99465.1,294.25,3.09624,0.15
2010-08-15 13:00:00+02:00,282381,53.2061,99362.5,297.66,5.48403,0.15
2010-08-15 14:00:00+02:00,116.4,27.71,99330,297.57,4.40853,0.15
