,rli_anlagen_id,p_nenn,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,24,24.5,25,25.5,26,source,modificationtimestamp
58,VESTAS V 90 1800,1800.0,0.0,,0.0,,0.0,,0.0,,353,,419,,441,,0.45,,452,,438,,403,,339,,266,,0.21,,168,,137,,113,,94,,79,,67,,58,,0.05,,43,,38,,33,,0.03,0.0,,EMD Windpro,2013-11-21 11:51:10
59,VESTAS V 90 2000,2000.0,0.0,,0.0,,0.0,,0.0,,353,,421,,441,,0.45,,452,,438,,408,,362,,294,,234,,187,,152,,125,,104,,88,,75,,64,,55,,48,,42,,37,,33,0.0,,EMD Windpro,2013-11-21 11:51:10
60,VESTAS V 90 3000,3000.0,0.0,,0.0,,0.0,,0.0,,309,,0.39,,419,,435,,444,,448,,439,,414,,378,,331,,277,,228,,188,,157,,132,,112,,96,,83,,72,,63,,56,,49,0.0,,EMD Windpro,2013-11-21 11:51:10
61,VESTAS V 112 3000,3000.0,0.0,,0.0,,0.0,,141,263,337,375,399,416,427,434,441,444,446,446,444,439,426,402,372,332,294,261,232,207,186,167,151,137,124,113,104,95,87,0.08,74,69,64,59,55,51,48,45,42,39,37,35,33,0.0,,EMD Windpro,2013-11-21 11:51:10
62,VESTAS V 117 3300,3300.0,0.0,,0.0,,0.0,,163,287,346,377,397,413,422,429,434,438,0.44,0.44,438,432,418,393,0.36,324,288,256,228,204,183,164,148,135,122,112,102,94,86,79,73,68,63,58,54,0.05,47,44,41,39,36,34,32,0.0,,EMD Windpro,2013-11-21 11:51:10
63,VESTAS NM 52 900,900.0,0.0,,0.0,,0.0,,0.0,,324,,418,,0.42,,446,,456,,444,,416,,0.37,,323,,277,,235,,199,,167,,141,,118,,0.1,,85,,72,,62,,54,,47,,41,0.0,,EMD Windpro,2013-11-21 11:51:10
64,ENERCON E 101 3000,3000.0,0.0,,0.0,,76,,279,,376,,421,,452,,469,,478,,478,,477,,439,,358,,283,,227,,184,,152,,127,,107,,91,,78,,67,,58,,51,,45,,0.04,0.0,,k.A.,2013-11-21 11:51:10
65,ENERCON E 126 7500,7500.0,0.0,,0.0,,0.0,,191,,352,,423,,453,,0.47,,478,,477,,483,,0.47,,429,,381,,329,,281,,236,,199,,168,,142,,122,,105,,92,,0.08,,71,,63,0.0,,k.A.,2013-11-21 11:51:10
66,ENERCON E 115 2500,2500.0,0.0,,0.0,,58,,276,,371,,416,,446,,463,,464,,429,,365,,289,,225,,177,,141,,115,,95,,79,,67,,57,,49,,42,,36,,32,,28,,25,0.0,,EMD Windpro,2013-11-21 11:51:11
67,ENERCON E 48 800,800.0,0.0,,0.0,,226,,401,,451,,476,,501,,502,,0.5,,501,,501,,455,,392,,324,,266,,217,,178,,149,,125,,107,,91,,79,,69,,0.06,,53,,47,0.0,,EMD Windpro,2013-11-21 11:51:10
68,ENERCON E 82 2000,2000.0,0.0,,0.0,,116,,286,,396,,0.43,,459,,0.48,,492,,0.5,,498,,439,,358,,288,,231,,188,,155,,129,,109,,92,,79,,68,,0.06,,52,,46,,41,0.0,,EMD Windpro,2013-11-21 11:51:11
69,ENERCON E 53 800,800.0,0.0,,0.0,,185,,384,,439,,456,,483,,492,,486,,487,,477,,414,,334,,273,,218,,178,,146,,122,,103,,87,,75,,65,,56,,49,,43,,38,0.0,,EMD Windpro,2013-11-21 11:51:10
70,ENERCON E 58 1000,1000.0,0.0,,0.0,,0.0,,108,,276,,357,,401,,421,,0.46,,463,,448,,0.42,,353,,281,,225,,183,,151,,126,,106,,0.09,,77,,67,,58,,51,,45,,0.04,0.0,,EMD Windpro,2013-11-21 11:51:10
71,ENERCON E 70 2000,2000.0,0.0,,0.0,,103,,275,,361,,419,,458,,481,,504,,505,,504,,493,,437,,366,,308,,0.25,,206,,172,,145,,123,,106,,91,,79,,69,,61,,54,0.0,,EMD Windpro,2013-11-21 11:51:11
72,ENERCON E 82 2300,2300.0,0.0,,0.0,,116,,286,,396,,0.43,,459,,0.48,,492,,0.5,,488,,439,,376,,317,,265,,215,,177,,148,,125,,106,,91,,78,,68,,0.06,,53,,46,0.0,,EMD Windpro,2013-11-21 11:51:11
73,ENERCON E 82 3000,3000.0,0.0,,0.0,,116,,286,,396,,0.43,,459,,0.48,,492,,0.5,,488,,441,,394,,349,,304,,261,,223,,0.19,,0.16,,136,,117,,101,,88,,77,,68,,0.06,0.0,,EMD Windpro,2013-11-21 11:51:11
74,ENERCON E 92 2300,2300.0,0.0,,0.0,,111,,272,,377,,409,,437,,456,,468,,473,,446,,385,,318,,257,,0.21,,171,,141,,117,,99,,84,,72,,62,,54,,47,,42,,37,0.0,,EMD Windpro,2013-11-21 11:51:11
75,ENERCON E 112 4500,4500.0,0.0,,0.0,,0.0,,225,,337,,385,,415,,435,,435,,435,,435,,425,,387,,324,,262,,213,,176,,147,,123,,105,,0.09,,78,,68,,59,,52,,46,0.0,,EMD Windpro,2013-11-21 11:51:11
76,DEWIND D4 600,600.0,0.0,,0.0,,0.0,,234,,0.31,,375,,388,,416,,0.43,,438,,441,,0.4,,313,,246,,197,,0.16,,132,,0.11,,93,,79,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,EMD Windpro,2013-11-21 11:51:06
77,DEWIND D6 1000,1000.0,0.0,,0.0,,0.0,,0.24,,287,,346,,396,,427,,436,,435,,422,,395,,313,,246,,197,,0.16,,132,,103,,78,,59,,44,,33,,24,,17,0.0,0.0,,0.0,,,EMD Windpro,2013-11-21 11:51:06
78,FRISIA F 56,850.0,0.0,,0.0,,0.0,,0.0,,237,,356,,374,,413,,423,,424,,417,,414,,326,,256,,205,,167,,138,,115,,97,,82,,0.07,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,EMD Windpro,2013-11-21 11:51:07
79,FUHRLÄNDER MD 77,1500.0,0.0,,0.0,,0.0,,16,,206,,345,,0.38,,402,,411,,409,,398,,383,,304,,239,,192,,156,,128,,107,,0.09,,77,,66,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,EMD Windpro,2013-11-21 11:51:06
80,GAMESA G 58,850.0,0.0,,0.0,,0.0,,222,,301,,388,,424,,437,,445,,445,,429,,371,,302,,239,,191,,156,,128,,107,,0.09,,77,,66,,57,,48,,0.04,0.0,0.0,,0.0,,,EMD Windpro,2013-11-21 11:51:07
81,"GE 1,5 XLE",1500.0,0.0,,0.0,,0.0,,34,185,286,349,386,402,416,425,433,439,441,443,433,419,394,364,331,296,264,234,209,186,167,0.15,136,123,112,102,93,85,79,72,67,62,57,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,EMD Windpro,2013-11-21 11:51:07
82,NEG MICON NM 82 1500,1500.0,0.0,,0.0,,0.0,,0.0,,333,,428,,439,,0.46,,454,,425,,0.39,,333,,267,,211,,169,,137,,113,,94,,0.08,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,EMD Windpro,2013-11-21 11:51:07
83,NEG MICON NM 82 1650,1650.0,0.0,,0.0,,0.0,,0.0,,135,,356,,442,,461,,458,,431,,397,,349,,293,,232,,186,,151,,125,,104,,87,,74,,64,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,EMD Windpro,2013-11-21 11:51:08
84,REPOWER MM 100 2000,2000.0,0.0,,0.0,,0.0,,154,,331,,397,,435,,452,,457,,445,,395,,312,,241,,189,,152,,123,,102,,85,,71,,61,,52,,45,,39,0.0,0.0,,0.0,,0.0,,,EMD Windpro,2013-11-21 11:51:09
85,REPOWER MM 92 2050,2050.0,0.0,,0.0,,0.0,,0.18,,357,,398,,0.44,,457,,465,,458,,436,,365,,287,,227,,182,,148,,122,,101,,85,,73,,62,,54,,47,,41,,36,,0.0,,,EMD Windpro,2013-11-21 11:51:08
86,VENSYS 82,1500.0,0.0,,0.0,,0.0,,297,378,414,426,433,439,445,446,448,0.45,451,448,441,427,405,375,339,302,267,237,0.2114505974,0.1888155109,0.1692991846,0.1523824552,0.1376465074,0.124750955,0.1134172272,0.1034158583,0.0945566787,0.0866811825,0.0796565437,0.0733708902,0.067729547,0.0626520289,0.0580696203,0.0539234152,0.0501627214,0.0467437546,0.0436285652,0.0,0.0,,0.0,,0.0,,,EMD Windpro,2013-11-21 11:51:09
87,VESTAS V 100 1800,1800.0,0.0,,0.0,,0.0,,0.1,252,351,404,426,437,441,446,451,451,449,444,431,403,364,0.32,0.28,246,217,,0.17,,136,,111,,91,,76,,64,,55,,47,,0.0,,0.0,,0.0,,0.0,,0.0,,,EMD Windpro,2013-11-21 11:51:10
88,VESTAS V 126 3300,3300.0,0.0,,0.0,,0.0,,175,302,362,394,412,423,432,438,443,446,447,444,435,419,394,0.36,321,284,0.25,221,197,176,157,142,128,116,105,96,88,81,74,68,63,58,54,0.05,47,43,41,38,0.0,,0.0,,0.0,,,EMD Windpro,2013-11-21 11:51:10
89,VESTAS V 44 600,600.0,0.0,,0.0,,0.0,,0.0,,0.0,,258,,383,,423,,432,,423,,398,,363,,319,,273,,228,,189,,157,,131,,0.11,,94,,81,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,EMD Windpro,2013-11-21 11:51:09
90,VESTAS V 82 1650,1650.0,0.0,,0.0,,0.0,,0.0,,135,,356,,442,,461,,458,,431,,397,,349,,293,,232,,186,,151,,125,,104,,87,,74,,64,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,EMD Windpro,2013-11-21 11:51:10
