S152/6330,0.0,,0.0,,0.0,,82.0,,411.0,,,873.0,,,1550.0,,,2524.0,,3695.0,,,,5082.0,,5974.0,,,6150.0,,,6150.0,,6150.0,,6150.0,,6150.0,,6150.0,,6150.0,,6150.0,,6150.0,,6150.0,,6150.0,,6150.0,,6150.0,,6150.0,,6150.0,,6150.0,,6150.0,,6150.0,,6150.0,,6150.0,6150.0,6150.0,6330
S126/6150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,75.0,,166.9,288.3,,448.3,638.1,,874.2,1121.4,1396.1,1731.3,,2099.5,,2481.2,2968.5,3431.0,,3929.0,4423.8,,4956.4,5469.0,5850.4,6106.2,6167.5,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,6168.82,,,6150
S114/3400,0.0,,0.0,,0.0,,23.0,,140.0,,,327.0,,,601.0,,,988.0,,1502.0,,,,2105.0,,2721.0,,,3208.0,,,3400.0,,3400.0,,3400.0,,3400.0,,3400.0,,3400.0,,3400.0,,3400.0,,3400.0,,3400.0,,3400.0,,,,,,,,,,,,,,,,,,,3400
S104/3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,94.5,,161.4,251.4,,353.1,477.8,,618.4,788.8,975.0,1212.9,,1467.3,,1730.9,2010.5,2290.8,,2578.0,2850.3,,3106.4,3287.3,3376.8,3373.3,3397.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,,,,,,,,,,,,,3400
S114/3200,0.0,,0.0,,0.0,,23.0,,139.0,,,330.0,,,604.0,,,990.0,,1502.0,,,,2102.0,,2697.0,,,3098.0,,,3200.0,,3200.0,,3200.0,,3200.0,,3200.0,,3200.0,,3200.0,,3200.0,,3200.0,,3200.0,,3200.0,,,,,,,,,,,,,,,,,,,3200
S122/3200,,,,,,,55.0,,184.0,,,391.0,,,695.0,,,1121.0,,1627.0,,,,2219.0,,2810.0,,,3106.0,,,3200.0,,3200.0,,3200.0,,3200.0,,3200.0,,3200.0,,3200.0,,3200.0,,3200.0,,3200.0,,3200.0,,,,,,,,,,,,,,,,,,,3200
S122/3000,,,,,,,36.0,,164.0,,,371.0,,,683.0,,,1130.0,,1662.0,,,,2247.0,,2769.0,,,2970.0,,,3000.0,,3000.0,,3000.0,,3000.0,,3000.0,,3000.0,,3000.0,,3000.0,,3000.0,,3000.0,,3000.0,,,,,,,,,,,,,,,,,,,3000
MM100/2000,0.0,,0.0,,0.0,,20.0,,102.0,,,239.0,,,452.0,,,746.0,,1126.0,,,,1559.0,,1901.0,,,2000.0,,,2000.0,,2000.0,,2000.0,,2000.0,,2000.0,,2000.0,,2000.0,,2000.0,,2000.0,,2000.0,,2000.0,,,,,,,,,,,,,,,,,,,2000
MM92/2050,0.0,,0.0,,0.0,,22.0,,93.1,,,207.2,,,388.2,,,642.7,,991.2,,,,1355.7,,1780.0,,,2012.6,,,2048.0,,2055.0,,2055.0,,2055.0,,2055.0,,2055.0,,2055.0,,2055.0,,2055.0,,2055.0,,2055.0,,2055.0,,2055.0,,2055.0,,,,,,,,,,,,,2050
VS112/2500,0.0,,0.0,,0.0,,0.0,,154.2,,,315.9,,,548.5,,,871.1,,1290.1,,,,1808.8,,2269.5,,,2465.1,,,2500.0,,2500.0,,2500.0,,2500.0,,2500.0,,2500.0,,2500.0,,2500.0,,2500.0,,2500.0,,2500.0,,2500.0,,2500.0,,2500.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,2500
ENO126/3500,,,,,,,32.0,,205.0,,,424.0,,,729.0,,,1168.0,,1760.0,,,,2334.0,,2981.0,,,3362.0,,,3500.0,,3500.0,,3500.0,,3500.0,,3500.0,,3500.0,,3500.0,,3500.0,,3500.0,,3500.0,,3500.0,,3500.0,,3500.0,,3500.0,,,,,,,,,,,,,3500
GE130/3200,,,,,,,56.0,128.0,215.0,,321.0,449.0,,606.0,791.0,,1010.0,1263.0,1547.0,1857.0,,2175.0,,2473.0,2737.0,2933.0,,3067.0,3164.0,,3202.0,3221.0,3229.0,3230.0,3230.0,3230.0,3230.0,3230.0,3230.0,3230.0,3230.0,3230.0,3230.0,3230.0,3230.0,3230.0,3230.0,3230.0,3230.0,3230.0,3230.0,3230.0,3230.0,3230.0,3230.0,3230.0,3230.0,3230.0,,,,,,,,,,,,,3200
GE120/2750,0.0,0.0,0.0,0.0,0.0,0.0,25.0,89.0,171.0,,269.0,389.0,,533.0,704.0,,906.0,1136.0,1400.0,1674.0,,1945.0,,2173.0,2373.0,2518.0,,2619.0,2696.0,,2739.0,2766.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,,,,,,,,,,,,,2750
GE103/2750,0.0,0.0,0.0,0.0,0.0,0.0,17.0,55.0,104.0,,169.0,251.0,,352.0,470.0,,610.0,772.0,959.0,1170.0,,1405.0,,1656.0,1899.0,2120.0,,2291.0,2441.0,,2567.0,2661.0,2730.0,2768.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,,,,,,,,,,,,,2750
